,control_day7,covid_day7,chi
17869,128.99774255,319.70443264999994,113.75832780120642
13584,54.79133425,14.373032455,113.6600174741413
24337,20.241349850000002,151.384752975,113.60848331962775
11608,67.70359793,20.01958092,113.57707672783641
25165,10.120674925,0.7699838815000001,113.55487444835701
16,5.654950174,0.256661294,113.54077733252468
18161,10.116588649,0.7699838815000001,113.45564859055266
28483,227.88964105,114.15553645,113.31422856419628
2017,54.382282614999994,14.234911925000002,113.22945879907647
5022,17.298043215,2.053290351,113.18540009271014
16030,204.71839635,98.9514215,113.05196832286573
20711,41.520207235,9.23980658,112.77554972880444
15115,103.510494155,281.60002040000006,112.62740433440877
8337,49.389631539999996,198.94175485,112.42404895539933
28170,103.70014148500002,38.192403695,112.3590896407809
26410,13.28338584,1.283306469,112.21162550712565
12893,404.81117755,240.5305569,112.20246886290404
9563,106.41178502,285.29589599999997,112.16258491536432
24263,13.279299564999999,1.283306469,112.13521776401149
5121,34.304909482,173.85240606500003,112.01170143887246
20589,99.541938765,36.0242291,111.99405349904445
10919,152.82311377000002,350.65523735,111.61261818287905
31607,55.43613526,14.805676638,111.50008258299057
6509,146.09796584,340.9950533,111.39421036402139
8220,461.64253070000007,283.90997205,111.26365930786157
14456,201.51251670000002,97.43468999000001,111.1738951885466
661,355.1046984,204.40736679999998,111.10013355624507
2876,31.35343029,167.89800504500002,111.04611332354253
766,443.7242041,270.60144715,110.75879042640504
4915,176.0293546,81.23082268,110.63240968997236
30347,158.8287547,70.515803475,110.60183632218377
10320,429.7365034,260.15169945,110.54706077861805
12620,616.4997967500001,405.0736825,110.35276720761557
2657,24.365709359999997,155.2518928,110.3445034165106
3486,205.24532270000003,420.67753300000004,110.32449701739462
5755,21.506434215,3.0799355260000003,110.24122130786405
17478,44.535286545,188.776623465,110.21260415925597
26487,145.92874985000003,62.762179055000004,110.2045627150469
25018,91.80788727499998,32.228095295,110.14462939517226
18252,32.997809364999995,6.416532345,110.11622010517267
9387,17.07455266,2.053290351,109.89109321333581
26380,349.9591765,201.45328505000003,109.4745106285333
3937,15.81355457,1.7966290569999999,109.35713194189441
11501,10.9726213845,130.350793585,109.32920012212467
27194,221.4976858,111.27847664999999,109.17002489044631
18523,42.338310500000006,9.753129165,108.86701331149985
31197,51.44714853,13.34638728,108.7686111135763
25228,621.40024375,410.37428105,108.51546743991983
16780,16.960764245,2.053290351,108.23251460372327
13662,77.444978135,25.2407982415,107.97108602817916
2586,35.78939812,7.44317752,107.95231205285891
2418,130.62053725500002,54.166502555,107.91207012071057
23274,29.497819485,5.38988717,107.83016085003153
25131,7.771980995,122.80995228,107.75783714333093
14159,363.8465006,212.55942955,107.67707607864038
9034,176.9612463,378.96500155,107.67621539773798
3638,208.7412263,103.29508372000001,107.64199596508817
2396,21.506434215,3.137377649,107.54913079477593
30259,106.71930705,40.647788905,107.39687514584784
8314,53.640038295,14.373032455,107.27713532033444
1673,15.590064016500001,136.39943693,107.00120845251868
12116,81.649282865,27.46275844,106.91494940961661
1806,112.55573204000001,288.03483535,106.90691513429
4568,10.2303770615,0.8274260045,106.85606700718267
8973,52.488742345000006,13.92080851,106.853385651588
9164,344.69577985,199.00886939999998,106.65190923629422
7223,199.98601234999998,97.92477629999999,106.37242481046974
11926,22.168733314999997,3.33659682,106.29074596022386
9695,96.282937525,35.17356681,106.16936318558419
18238,14.320893375,1.5399677630000002,106.07498638884013
9754,14.3168071,1.5399677630000002,106.00716934846031
12103,128.1878118,53.139857379999995,105.98815541319388
1695,25.8963000245,153.323159085,105.90444722719711
15726,28.448053117999997,5.133225875,105.89465233125648
5147,112.47987311,44.12616278,105.88343562008562
457,200.90973144999998,98.78640813999999,105.57295644456042
10848,0.4090516315,106.18075374500002,105.36422631595609
26836,291.7098681,161.35066519999998,105.32043211386384
6125,161.54448455,73.595739005,105.1009467058093
30541,18.97217921,2.5666129385,104.86295017505553
31838,256.88505185,137.02398722499998,104.84788177596718
24053,12.35149416,128.183916165,104.67108814395776
10689,39.762039744999996,175.02212545,104.53130275892181
28191,24.81269046,4.1065807014999995,104.40388549394464
16165,31.50923445,6.1598710500000005,104.31877868372902
24355,18.0823032805,2.3673937675000003,104.31656296137385
16571,26.5288422045,4.619903289,103.89862609158835
8238,15.514205075,133.03594729,103.816751596785
26448,35.228628605,7.44317752,103.72334798175385
9037,272.6875006,148.659377565,103.47800156003635
28243,36.41785403,168.351291185,103.39351552940889
602,13.987700685499998,129.810578225,103.34241742824663
28637,193.77553190000003,94.798368205,103.34016416740526
22999,67.67384102,21.046226095,103.30281846162417
2461,171.7369321,80.548830205,103.23265907214551
23842,512.47054885,328.4063832,103.1636984223839
4922,147.9238197,333.0153169,102.87473457572248
8426,143.16691805,326.1000881,102.6204712164327
8617,427.09369925,262.9689578,102.43388033851555
26513,402.02660835,244.04679309999997,102.26572416461778
9736,75.95231694,228.66303870000002,101.98659421759946
31323,0.4090516315,102.729272685,101.91279820056387
17500,492.42177964999996,313.6740719,101.85968777191557
8395,24.555356718000002,4.1065807014999995,101.82496606489391
10409,166.5668925,77.691350145,101.66977423037804
4279,108.194470175,42.478623805,101.66460391819759
17209,36.15234773,166.04629325000002,101.61284996196522
14310,10.934691909,122.41752976500001,101.52486461935258
24202,225.15463283,116.48506789500001,101.37843894126337
29073,134.43328845,57.874644919999994,101.2745029754493
10001,31.13402601,6.1598710500000005,101.25348581218962
20778,22.61571442,3.5932581139999997,100.70354882212035
29288,6.397194494,112.9309693,100.49896184159928
7783,8.99913589,117.79161064000002,100.48086190452474
24615,558.6974695,366.8677149,100.30496894480541
15348,48.803191385000005,12.8905068145,100.05199420161473
5820,23.838783037,143.77549993499997,100.05053758654486
10042,42.663330634999994,10.411885319,99.90080500337656
24598,122.41907325,51.02546839,99.89221021839238
25349,52.181220295,14.349796174,99.73776865319962
24766,15.181012385,1.7966290569999999,99.70990749196392
27447,138.48587529999998,60.697919150000004,99.68984450753314
25801,54.318682505000005,15.2884499,99.64117141793464
5885,313.18476510000005,179.516174965,99.53026234077342
12943,29.35018788,5.646548465,99.50548109150806
1399,13.91592802,1.5399677630000002,99.45947958317326
8389,13.91592802,1.5399677630000002,99.45947958317326
9596,106.883283785,270.9889159,99.37918826835573
9595,289.2205621,162.329540665,99.18916332084004
5469,188.01789915,382.74179059999994,99.06781760620045
13575,96.41715732,36.39577464,98.98309390177619
8784,87.01305611500001,241.56946874999997,98.88536332926128
28562,232.96339035000003,122.786715985,98.86166819230004
3951,276.09528645,153.09468779999997,98.82215696486361
30244,18.85839079,133.84509075,98.78540253962257
21581,9.48813274,0.7699838815000001,98.71131246396725
2838,560.9743907500001,369.89881849999995,98.70232746002957
17176,60.226880144999996,18.0542820115,98.51003945749945
21708,17.89265592,131.83331923,98.47643093073611
16603,37.349745705000004,8.469822695,98.47313020565278
10820,89.750370255,32.883194932500004,98.34432559847652
5545,25.074110485,4.3632419955,98.30765151961508
706,128.394957245,54.9255169,98.27415323983078
7563,267.55947675000004,147.288079635,98.21031681478098
8236,10.0827454545,117.20362548,97.90552886434111
24951,572.00652595,379.3402036,97.85493711343096
12061,18.407323415,2.5666129385,97.76624462391521
20271,69.479263505,214.12994659999998,97.71552485807285
15775,7.590506195,0.5133225875,97.57320062263322
25373,424.07746695000003,263.84521575,97.3084702394112
7739,111.25680445,274.64327265000003,97.19931507257189
21505,480.4804901,307.72568675,96.98320083608412
6472,307.0846141,176.35921755,96.89955274557606
22286,44.413325575,174.31088090000003,96.80046817669111
5350,428.716494,267.74266985,96.78163019735464
11363,2.4543097885,101.610979568,96.76164134586477
27597,292.95860735,166.169787665,96.74083973389693
25407,84.03999254,234.53204265,96.56615313801235
14715,235.09676624999997,125.26038376,96.31162348667527
16281,165.92093850999998,349.27532925,96.25309831022544
16772,152.67663514499998,70.39726270999999,96.16702223474046
26907,183.3666133,372.64978959999996,96.14421322677936
5779,471.18493800000005,301.05485245,96.1427652592229
11534,26.001915885,143.3538253,96.0662934143995
11115,97.285448885,253.231516875,96.03534513259707
2493,53.450390935,187.69383334999998,96.0143522553796
24344,20.01377302,132.94064281500002,95.92610394883688
19650,13.2075268985,120.85432571,95.88265232780766
965,49.10254088,180.70653629999998,95.84385803153364
2780,13.688351195,1.5399677630000002,95.83526587815467
23141,95.97426250000001,36.709878055,95.67635333417779
20189,259.35392649999994,142.60342119999999,95.58452646580207
1471,237.09183610000002,126.984944655,95.47216464612332
3261,327.55469375,192.12678419999997,95.46153994848885
16695,12.35149416,1.283306469,95.46026745946678
9255,12.347407886,1.283306469,95.38979434978707
2348,37.573236255,8.72648399,95.35743343961404
6860,14.881662895,1.7966290569999999,95.29964456185739
12483,4.9844785195,104.9744692,95.24218900538605
16779,82.327927055,29.412134100000003,95.20156322340537
22826,337.1904581,199.423231,95.17350996495979
16380,494.99805044999994,320.4438672,95.08424410275174
26625,50.962237955,182.696368665,94.98755405336048
22839,254.24633395,139.25821415000001,94.9478476070142
24176,72.97516711,216.1819398,94.86537017504054
10475,552.34229075,366.08180774999994,94.76834629019694
5725,6.101931276499999,106.393301839,94.53940084052977
24284,78.30101087,223.5212026,94.34856219808994
24174,29.088767855,146.4716232,94.07101818029963
7321,100.62146204999999,39.617487215,93.93541103384976
29242,65.83981457499999,204.40500743500002,93.93269232132009
19063,303.97555045,175.56234089999998,93.92647820938357
23410,200.84613135,102.67914361,93.85311508389697
29268,57.878186215,192.15603635000002,93.83281097678368
16466,17.9264991145,126.900609715,93.57998206502161
2253,32.3950241,6.929854935,93.57697191132713
25607,13.540719585,1.5399677630000002,93.52016824863644
5152,115.6507566,48.45885545,93.16669859876704
14600,3.681464683,100.32637590499999,93.09853745691584
28701,164.3483321,78.77909399,92.94463974992298
22423,127.12578662,55.392366905,92.89517295466705
19642,244.62282845,133.35995811,92.82716110396989
23325,99.132887135,252.055781635,92.7787155310024
23420,75.002927195,216.697856705,92.65183031402181
21066,270.98360765000007,152.2257429,92.64813014737015
2507,18.192005416999997,126.39094365,92.62538831237336
20682,426.02643485,268.38809715,92.58922350394266
16923,155.70805954999997,73.36597051000001,92.4164102285966
23495,38.20169216,159.50756360000003,92.25339610050825
27611,95.96608995,37.311192085,92.20817806399447
8793,2.530168731,97.199967845,92.20549206947234
47,23.539433543,4.1065807014999995,91.9586870462467
5606,133.88069145,59.82036406000001,91.69004868664089
2620,195.551197465,99.87910564999999,91.64228186356206
25362,4.0905163145,99.629757385,91.61666979730458
24266,63.491120644999995,20.337340855,91.56795489838939
10526,77.30551906,27.32829443,91.3969581276016
1860,30.547585853,146.06823115499998,91.36154648733613
1634,97.311119545,38.242532785,91.23605806758142
29768,132.05892384999999,58.81695517,91.20475482991749
6525,4.908619577,100.74439401000001,91.16631998661083
13560,388.29624145,240.69557015,90.51250155802107
31357,36.156434004999994,8.469822695,90.50348200128643
7215,6.5827555755,103.19246620999999,90.44687593654344
24991,214.64533765,113.43933821000002,90.29190829452806
24614,25.85428428,4.876564583,90.240725042378
28076,34.52022748,151.3518443,90.18473974932135
19715,199.69892165,103.223015535,90.16981738490625
21302,14.949349283,118.15820247,90.15089222333293
11535,38.53079857,157.786659255,90.13411130491032
28881,261.7148792,146.7551773,90.05292558722462
8386,166.0697231,80.80549150499999,89.96899906284159
2321,45.421076195,12.239063699499999,89.9616163691099
15823,526.53410845,349.3403194,89.87693986145673
536,59.252972719999995,189.8278021,89.81711782468197
31952,18.7446023795,2.8232742325,89.78535880306288
24409,28.160962455,5.646548465,89.77144895773205
19113,69.626895115,205.24941884999998,89.61520596408079
24857,65.04738197,198.3428002,89.58060742913024
26791,102.17363712,41.356674145,89.4342463935701
28943,39.27712917,9.753129165,89.37301675684719
9533,156.7916691,74.963380395,89.321863516649
29595,426.56970624999997,271.0121522,89.28807223434411
27320,0.818103263,90.858098,89.22925782838848
30084,11.9803720045,1.283306469,89.16592710698937
16841,28.945222521999998,141.05720257000002,89.10637557869975
5011,43.11031174,163.99170572000003,89.10396624264092
9460,25.706652665,4.876564583,88.97504833965579
9728,34.524313755,7.95650011,88.71346849958735
21542,42.96676641,163.32823086500002,88.69796757748793
18100,74.252510305,26.125666365,88.65584805630334
12942,183.419107595,92.76465763,88.5922452410251
6869,298.57971435,174.352399745,88.51283788775159
6872,166.174186,81.32978367999999,88.51090313188968
25849,285.35584235,164.78987955,88.21021913230098
14460,346.9265991,210.62467994999997,88.2053003873212
12741,40.364825005,10.2701082725,88.18718860389849
19401,30.9187080135,6.67319364,88.0905004332521
2741,60.893265525000004,190.3447812,88.03863602095316
7116,44.640902405,12.06308081,87.98038217532657
5743,8.99913589,0.7699838815000001,87.94851997041391
9618,42.18250634,11.036435635,87.8977373169684
22505,307.2159006,181.10497465,87.81628265431185
6700,18.559041295,2.8232742325,87.70468068417078
9403,81.712882995,220.64909649999998,87.48402658021735
26984,59.74605585,18.996592265,87.41140301908992
8221,264.70952715,150.147919085,87.40955001187099
8575,40.849735585,10.523113050000001,87.39847514803328
1868,18.529284383,2.8232742325,87.373288789299
6105,0.818103263,88.97713406349999,87.34844961557067
11581,10.4917970855,1.0266451755,87.26393774338314
1059,14.3168071,1.7966290569999999,87.24942837681118
1210,453.01975625,293.1534351,87.18042355300011
6945,285.06759869999996,165.1418453,87.08989718766091
6877,74.1171375015,208.99176705,87.04249910233538
23770,493.99145275,325.7102599,86.9440215844392
8226,47.47042063,168.334305735,86.78016438117719
15202,301.48917775,177.43469464999998,86.73340243611817
23347,92.42817063999999,36.315096235,86.70435839700221
13411,62.41976991,191.09754469499998,86.64669004537146
13277,8.927363225,0.7699838815000001,86.42107887262377
14691,19.385317116499998,3.0799355260000003,86.32176439001736
23546,14.24912071,1.7966290569999999,86.30860542073191
14375,2.7157298115,91.46908444,86.11825521200421
10898,58.329253595,18.479613155,85.93220160388599
4223,35.38034649,148.17165061999998,85.85905761401413
13418,186.09575495,95.53414626,85.84789093315635
1671,136.0613224,62.720660175000006,85.75886670506557
16834,35.414189685,8.469822695,85.71595163619911
14320,26.07368855,5.133225875,85.42444609318271
18799,30.547585853,6.67319364,85.41436593770939
21647,94.102306605,236.10987275000002,85.4100195284043
21112,104.269083545,43.47106314,85.0312602952088
3461,7.067666148499999,98.656897845,85.02788498311068
21636,42.70126011,158.94045535,85.01014093793358
8001,88.527301655,34.43047573,84.99640255071645
27500,14.097402825,111.39831457999999,84.98752843837053
8627,29.75923951,6.416532345,84.9184494823804
25881,36.856662575,149.542948505,84.9133921969791
31498,18.930163462,119.76422259,84.89603372650258
24331,18.634900245,119.03210105,84.67966070132216
25314,51.890043355,172.8576074,84.6543682461104
24887,397.7341859,251.79074515,84.59202058939839
20267,163.205208695,330.33488192,84.55760866047407
6230,323.841691855,195.36677935,84.48623250116249
5765,90.66067760499999,35.740675005,84.39143035664684
23406,52.22732232,173.07640635,84.38181389874926
3006,4.908619577,0.256661294,84.31624235001445
15325,4.908619577,0.256661294,84.31624235001445
10869,4.908619577,0.256661294,84.31624235001445
20953,311.2142129,185.99746245,84.29811023616777
20182,88.11825002500001,226.12697505,84.22881957720709
13736,101.93264844000001,42.32953372,83.9255945464613
22478,14.063559631999999,1.7966290569999999,83.75551154846418
932,51.864372715,15.656338925,83.73743805739576
16483,22.619800697,4.1065807014999995,83.46099578089127
17915,35.047153800000004,8.469822695,83.39661337678106
2235,205.42155825,109.91083524,82.9972603699499
14887,79.448220545,29.772710085,82.88316154009831
11230,2.0452581569999997,86.87241744500001,82.83005313426874
17084,69.81654247,24.64314073,82.80747357333439
28083,111.096914035,48.056760589999996,82.69514835330156
2332,64.034392057,188.9648731,82.59537784769047
5419,15.067223972999999,2.053290351,82.48344820562693
13389,56.878608150000005,178.03105495,82.44581469086458
30262,152.70932535,313.2108784,82.24729825176458
9813,17.11248213,113.8573563,82.20435624298025
7100,152.33003065000003,74.23125887,82.16778546388846
228,18.976265485,3.0799355260000003,82.0449986800798
3579,249.61139325,141.8517199,81.86116607317003
11968,63.858156525000005,21.708638765,81.83755170613786
27489,214.41660785000002,116.711179875,81.79465468520024
17170,12.760545791499998,1.5399677630000002,81.7558486084081
21366,143.93891924500002,68.91473707,81.67524321119188
31758,112.31882968000001,49.04058971500001,81.6494189066283
11626,12.018301475,104.194577905,81.54422338796242
8956,57.182043925,177.37595535500003,81.44608053515105
12322,447.8392381,293.33802825,81.37582429227275
17758,89.40900501499999,224.59432035000003,81.36924145608027
37,53.985489815,16.912752593,81.26340390625167
6991,20.6801584,3.5932581139999997,81.25276618625534
6769,63.090241565,21.398191868,81.23242462072486
360,29.08468158,133.03229080999998,81.22167481927299
2603,18.373480219999998,114.98661899999999,81.17551995266108
17174,450.84436455,295.87774835,81.16410331766711
16744,278.23683489999996,163.1778436,81.12971214048738
24173,10.7870603,101.53631702,81.10819691845138
17125,141.2856366,67.37476931,81.08103908192797
27472,230.88837525,128.7351011,81.06018739565859
26749,136.2929855,64.18360605500001,81.01387446955255
11055,33.59242208,140.03315176,80.90676238030017
9552,75.112629295,27.75362557,80.81377433617097
15542,315.8736713,191.55472229999998,80.68295521454033
6748,20.6124720105,3.5932581139999997,80.61030754408496
24496,94.11865172,38.45272151,80.5845637047756
2671,33.356672698,139.23993157,80.51759565623412
16141,4.836846910999999,89.84112521,80.42783649741695
25521,172.6944944,88.390446095,80.40656965316306
26571,386.50831700000003,246.0157485,80.23129382600156
28663,329.89814845,202.4616476,80.21302770872074
24219,389.6587691,248.50533959999999,80.17650925200267
15614,28.751488895,131.263851715,80.05848063757861
21315,37.653181475,9.753129165,79.81160771397782
18507,108.419113705,47.11810686,79.75306502394433
6726,83.02406937,32.285537420000004,79.73844731004546
8540,52.299094984999996,167.95415,79.64132919920512
18834,17.964428589999997,112.470135115,79.41066805563274
2403,9.408187525,97.24644037499999,79.34026822974631
31667,205.04341649999998,111.244270765,79.08973361155698
13908,91.69001257,225.114956,79.08055442259777
21955,143.0233727,69.11395624,79.03760888016156
1589,41.144998799999996,11.29309693,78.90980222518192
5626,21.278857385000002,3.8499194075,78.90239947147306
23295,75.307515925,201.32743125,78.88154614559096
16726,277.84412835,164.10057405000003,78.8394325839169
30493,92.546045305,37.905193085,78.76553285542721
3592,0.818103263,80.33498495,78.70710970020984
21537,19.5329487235,3.33659682,78.61957231680393
14271,13.726280665,104.20318813,78.55873636243774
24703,31.17604176,133.539597505,78.46584638962531
16835,35.18252658,139.9707559,78.44905125657685
872,222.62331114999998,124.0272064,78.37951167360139
23231,279.72540979999997,165.84707405,78.19417633668961
2286,17.6732516495,2.8232742325,78.10854034187764
11264,19.119810815,113.10695220500001,78.09937916683919
8048,261.26789809999997,152.279528495,78.00434389673136
23324,177.88087910000002,92.852649085,77.86315167880005
5524,49.730996785,161.84806455,77.66689653763673
29043,160.10201165,80.86293366,77.64783191153523
7183,15.1430829145,105.75412543,77.63631907844854
2517,415.60525744999995,270.67115595,77.60669475063172
25663,192.19768620000002,102.91622516,77.45308645983225
22320,331.50575105,205.41077565,77.40559262683747
4415,322.444168,198.53836285,77.32837286196936
17545,60.813320305,178.164456795,77.2953791301941
27310,53.19714347,166.6366377,77.22502703352495
25723,20.861633205,114.97199293,77.0340635302485
722,38.395425795,10.2701082725,77.02289642452702
27810,142.8839136,69.65051511,77.00058852292864
1071,79.12728669999998,30.60744913,76.91508782127582
28382,47.62213851,14.373032455,76.91508781586742
15979,12.680600575,100.64779237000002,76.88421822359656
167,65.915673515,185.10268693999998,76.74412729500668
16664,27.899542435,6.1598710500000005,76.72454635682477
19245,1.2271548945,79.11277714500001,76.67750232341538
19696,40.6641745,146.69042215000002,76.63462294248454
10754,269.09530665,158.80599135,76.59492545551754
5991,422.78786494999997,277.1756798,76.49628019116658
18014,8.4424526535,0.7699838815000001,76.4519601925137
13150,33.027566285,134.30097115,76.36804443874794
29342,2.6778003399999997,81.6279638075,76.36020820321221
5892,8.59008426,92.69494879000001,76.31082739616079
16985,16.851062105,107.35519184,76.2981031350343
15059,97.66065732500002,230.178473015,76.29284895857491
28553,145.38139215500001,71.531479095,76.24349066970125
10438,95.544779515,40.21514473,76.12476607992261
3654,34.474125451999996,136.219797515,75.99616188250168
8764,13.0598952865,100.39242825000001,75.97157919945836
30576,81.286333275,32.001983325,75.89989424488476
21645,25.630793725,121.75511711499999,75.88909415986232
8766,131.51041316500002,276.1855998,75.78566602686456
22345,32.50472624,7.95650011,75.73875420076058
30860,90.30705351,37.223200645,75.70266355833864
1560,84.167192745,210.34843890000002,75.69206106063812
1994,0.4090516315,76.49108145000001,75.67516567388162
27244,56.321924915,18.709381648,75.61465352668006
24818,105.656128895,240.2605667,75.41127087835223
31251,17.411831624999998,2.8232742325,75.38269019152615
9561,212.49037735000002,118.127653175,75.37882514719765
8111,19.19158348,3.33659682,75.34041886090927
7686,203.4696571,111.79179925,75.18288171719188
23383,93.98851821,39.50260297,75.15238835767445
13022,11.3099003485,96.42998396,75.13667778928823
25536,44.822377204999995,151.4471488,75.06804854213222
23837,17.58922015,107.28442084999999,74.98972325032857
9865,0.4090516315,75.776180345,74.96028520645903
17613,98.45832921499999,229.6531187,74.94813432295646
13523,336.23289585,210.6137104,74.92475073513299
2353,94.557460265,224.11284425000002,74.89350989976023
14266,13.949771214999998,100.84335502,74.87349964684425
6257,6.95796401,88.07504550000002,74.70879943462876
8358,113.09083090499999,51.255236885,74.60000031577765
5154,17.331886405,2.8232742325,74.55876044517935
17512,256.9118755,150.93016965,74.41932915680601
16576,45.383146725,13.603048575,74.2461980382683
513,22.1389764,114.231261185,74.2440276763328
14098,5.4693890915,84.76534145000001,74.17946949639169
27297,12.908177405,98.231566675,74.11141858916046
995,42.67150319,12.380840746499999,74.1083945793779
9212,18.377566495,107.47373260500001,73.86108794300318
23509,66.324725145,182.1585126,73.65818991744509
15768,15.0631376945,101.50942420000001,73.61839070101821
25643,82.58117454,33.17040555,73.60247943013609
21838,96.121894105,41.126905655,73.53941918185463
23019,1.2271548945,75.971743,73.5372551747411
30875,22.463996535,113.94534772999998,73.44606676082434
1849,82.22231122,32.99807918,73.4292746771863
31115,12.942020598500001,97.514071255,73.34768880218265
2522,12.0900741405,95.95582088500001,73.29897667638105
23447,15.029294501999999,101.123252605,73.29837036387642
19742,104.720150945,236.28455847499998,73.2557109970913
15105,106.474232155,238.62505942,73.18527731023447
13952,3.162710914,79.34124845500001,73.14189901078923
677,15.81355457,102.28306461,73.1008226539455
30260,327.45840345,205.03557359999996,73.09633643243096
16900,126.593621055,60.242038685,73.08073529887206
11061,126.94839805000001,266.48389685,73.0631593710305
28855,7.067666148499999,86.60844309,73.04986639562347
11699,6.510982908,85.535325335,73.00897812174962
29623,19.7185098065,108.84137401,72.97670574340356
25154,9.521975937,90.922853185,72.87609863344133
8353,390.0205657,253.97720234999997,72.87188196551193
8296,80.80142268,32.292850455,72.86695185322999
21909,9.673693822999999,1.0266451755,72.83085928477298
29643,9.968957037,1.0840872985,72.81785367224559
29334,292.492347855,178.60441405,72.62116972507185
13312,98.550533285,226.8003573,72.52200814711182
4831,180.7063111,96.89813115,72.48654791554854
23971,13.2075268985,1.7966290569999999,72.4738303891015
25476,27.9415581815,6.416532345,72.2082758022772
25863,280.24007730000005,169.65913110000002,72.07478656294556
3019,9.408187525,89.853391955,72.02211040653297
6879,181.85352075,97.91746327000001,71.95102395431839
7884,27.63812241,120.7749445,71.82340397618078
21368,160.9878013,83.60187292500001,71.63215010545325
18400,11.45344568,93.005395675,71.50897536340148
17284,122.744093375,258.7438363,71.48355817922177
8647,30.838762795,125.517045055,71.41641302801806
30921,9.48813274,89.3620085,71.39315841277131
7170,32.361180905,8.186268601,71.39105902714935
3629,1.2650843655,73.89757569400001,71.38906448608925
30068,12.018301475,1.5399677630000002,71.29725700630506
27389,202.12462755,112.5581266,71.27124744119857
15605,61.192615015,21.816209975,71.07106484815255
13838,79.82751526,32.08997477,71.0151001478768
8753,121.75677412499999,256.648792105,70.89788487012386
18269,6.544826105,0.5133225875,70.86973292718173
6555,23.922814533000004,113.6458704,70.83606932463428
8142,19.229512955,105.66613401000001,70.70656582078232
14642,86.072991865,207.05831460000002,70.69239574160095
17472,47.5083501,150.6894316,70.65084436558219
3595,4.4995679455,79.3083398,70.56448742328396
15880,175.2328357,93.868324675,70.52627898983378
19590,75.0326841,191.13434485000002,70.52419406615134
2786,70.744347875,184.92670405500002,70.50150236246466
28445,87.675355195,209.03588024999996,70.45860750800593
2885,24.770674715,114.64562277,70.45629909563925
7697,163.9608648,86.084150935,70.45179044619316
4196,7.8857694115,85.310510545,70.26790135580575
30328,59.670196905,21.137874055,70.24073945910509
24317,14.059473350000001,2.053290351,70.20362713693807
7876,26.255163356,5.90320976,70.16555941826086
24644,46.129477324999996,14.373032455,70.16416291681914
3921,0.4090516315,70.97899698999998,70.16325108966116
8184,4.4995679455,0.256661294,70.14013127099307
1586,4.4995679455,0.256661294,70.14013127099307
25739,4.4995679455,0.256661294,70.14013127099307
12859,314.69670470000005,197.1670649,70.05843617200264
20739,23.4758334305,111.92991975,69.90200121730683
18503,10.75321711,1.283306469,69.8813648297171
17606,10.75321711,1.283306469,69.8813648297171
24512,57.966303965,165.39355290499998,69.77668483514294
15813,29.35018788,121.29923664500001,69.70058347137054
8758,37.86849947,10.641653813000001,69.66033075841233
10908,39.91375763,11.549758225,69.65656307033565
19092,294.51486865000004,181.97757604999998,69.59452093294342
12738,48.27626506,150.63069232499998,69.55042574020894
3812,59.446706355,167.17449372649997,69.4201364889163
29964,10.7152876345,1.283306469,69.3226994917819
1885,119.47168032500001,56.760008295000006,69.28740722444047
30642,97.54686891,42.991946395,69.22783963472268
8564,6.473053436499999,0.5133225875,69.19312077324523
12796,0.4090516315,69.81187195,68.99616546039337
15602,170.68716575000002,91.35915388000001,68.88125819896071
9509,83.399277805,200.81281145499997,68.65068908847462
15446,206.82610165,117.18534288500001,68.57056893071122
10988,36.86074885,131.978752815,68.5522062097974
16556,6.13577447,80.306794985,68.50404483536059
14426,13.90775547,2.053290351,68.44056087301396
22088,3.0868519715,74.457370865,68.41164156014872
18693,4.4277952795,77.00440404,68.4034141273082
4805,20.047616215,104.64314536500001,68.38865104070258
7835,56.954467095,162.2733957,68.35425286231987
20108,60.40426867,167.2562343,68.2625828973043
2203,99.705915485,44.58569976,68.14378147982528
20720,130.1315404,64.068721805,68.11898033488292
10075,6.953877735,81.340753215,68.02748960353385
9254,130.88719651,265.19929320000006,68.0233310563888
12328,14.4726112635,94.75189567,68.0172513620773
20687,40.1331619,11.806419515,67.96339340023488
16882,1.450645446,70.83356341,67.96198120564317
30269,109.55291156499999,50.803012935,67.9398797360969
25807,219.62457690000002,126.87371694999999,67.80539128411277
26606,267.7111946,162.70238335,67.77313406907834
25834,65.532292525,173.94169470000003,67.56631008000004
21981,15.105153443499999,95.376445965,67.55840331308598
11476,292.39259854999995,181.744151,67.364362912703
8420,73.3083598,29.063824845,67.3544822068039
24055,213.43861415,122.63267219999999,67.23916999850529
30510,11.7148657035,1.5399677630000002,67.22773722088046
19483,54.41612581,157.18900173,67.19467589093973
28660,20.937492146,104.73113678000001,67.04190460376934
30255,22.2107490655,4.619903289,66.97929280670877
31222,225.33495465,131.53148255000002,66.89722648469814
15883,39.841984965,11.779526713,66.85341290292664
6561,14.734031283,2.3099516445,66.82293771443938
18731,25.221742095000003,5.703990587500001,66.78528270073492
16373,72.675817615,183.2621797,66.73140906221975
4399,9.8551686255,85.30190033,66.73015844746546
10232,19.676494055,102.25617183899999,66.68940427034815
14123,55.752982845,158.52609379999998,66.62822556325891
5730,13.90775547,92.324700435,66.60424814454844
31291,1.2271548945,69.033277835,66.60078229533487
28509,72.93315136999999,183.39900305,66.53637252357879
9952,13.722194388,91.887102555,66.49195261215779
4997,14.692015535,93.41975726999999,66.34632223223781
11452,34.59608642,9.49646787,66.33949169097794
