,control_day1,covid_day1,chi
15226,1072.58332715,2491.856796,808.3679538145947
5088,55.13507335,3.3300160819999998,805.9312304969102
27965,1121.0049205,491.73375665000003,805.2776371319585
2899,60.44770395,3.9725672435,802.8664766434088
7227,248.72895340000002,49.481200134999995,802.3181950485716
2285,23.629317145,0.658185865,801.7079982156629
8196,915.19991615,371.53266629999996,795.5534071956849
3071,62.760416469999996,4.2977514999999995,795.2724105603745
15417,72.262362525,5.598488528,793.7985536741807
31398,757.6975733,283.943897705,790.4467993637052
9390,156.48475349999998,22.75040777,786.1342710267897
24006,127.39743588,15.843364863,785.4588257023516
24426,475.3087268,142.01494427,782.2046196910071
3219,80.53526734500001,6.961764365499999,777.5414473232787
11483,392.92329479999995,106.02111737000001,776.3817384305988
19591,67.09510179,4.9950241225,772.0522567525463
29682,56.509484425,3.6317482835,769.8922836016245
23339,590.6007643,1749.8341401,767.971082957535
6897,1305.8104985,2760.2260875,766.3592178574456
24662,50.65501815100001,2.973562419,764.5782735871592
18512,89.3896517,8.579868299000001,761.1097123807419
24721,786.2826993000001,304.73852705,760.9303361563182
14990,1295.5156204999998,2733.930362,756.79944058667
30269,129.1683127,16.826734985,750.0344003008248
17070,63.69871793,4.654205163,749.0547506602097
4176,47.25863429,2.6640128655,746.4979939656657
13950,121.040777795,15.1539095925,739.876979554021
14960,63.302252145,4.654205163,739.0291777738889
1775,783.2827811999999,1996.7083855,737.41449070046
30077,634.7537545,226.79278655000002,733.8511682954622
4539,540.6329517,1635.73184865,733.1529279024938
7862,454.74540985,137.39048019999998,733.0504357110215
18865,980.77523685,423.57005255,733.0018152644228
16678,1408.0720415,694.85215965,732.0731364242341
22087,1018.5054871,447.10839669999996,730.2359725904603
21593,844.49697825,343.77636040000004,729.3146534228234
6547,135.96108045,18.8169272825,729.2770182564848
10960,1410.2790281,2847.9592401,725.7563110010624
27550,863.6726786499999,355.865956035,724.6202205069194
12106,702.99860975,1865.452734,724.3815757734628
24012,1564.13391855,804.11092535,718.3523217785705
16381,1546.5176430000001,792.2511774499999,718.1029416509703
14280,240.8128705,50.464570255,717.9784792197013
6586,116.5607226,14.5113584305,717.649748455728
13243,15.752878095,0.333001608,714.0283565067214
15951,939.37106885,405.198626465,704.1983352532494
14279,277.73698335,64.549118848,704.1004801002222
3679,86.098993861,8.5642335965,701.9471131345953
20614,2645.479109,1590.3605200000002,700.0143821813119
5005,782.3841236,1946.4113872,696.13211231428
16026,555.91007625,1613.5238071,693.232289948563
15881,31.505756195,1.3241890815,687.9130829222933
1696,1224.4030117,2548.3232125,687.81098468541
25842,69.94964999,5.962759541,686.6488781208975
27036,27.171070885,0.9990048245,685.6593933047377
7736,340.53704365,90.96254433000001,684.7591079341202
3427,240.8128705,52.145213,682.6222952917522
9389,610.25221805,221.502231385,682.2800438039828
18109,84.90959649999999,8.556416245,681.3376030483802
20731,924.3053964000001,2126.951188,680.0141480506747
19758,412.90513219999997,123.37781607,679.4257627147585
15049,98.4554881,11.212611754000001,678.8177134919681
22635,75.658746385,6.961764365499999,677.8849571488713
11561,467.82875349999995,149.5192504,677.644781476037
13747,886.5090644500001,2068.9806955,675.8106352945655
27947,950.6174534999999,419.51931185,672.353400896444
1805,107.16450258999998,13.1715346465,670.7402182004212
6813,635.5466861,237.012594675,670.1307255242816
20109,276.7986819,66.256358165,669.0387354726345
11067,2115.841446,1214.8035340000001,668.3132672392434
30625,464.14162990000005,148.93609355,667.0950457844286
20756,115.437407405,15.13827489,664.535163772649
14133,408.8215428,123.17770944000002,662.3958174537997
25582,38.298523915,1.998009649,659.5200061399048
20312,731.14762595,1829.5339359999998,659.4315975045431
28340,44.15299019,2.632743459,654.8039774668817
24273,149.83735567,24.152770365000002,654.0291132060294
16488,96.578885215,11.212611754000001,649.9289197290287
22316,921.45084815,2084.77121905,649.1428282320587
27449,360.76997695,102.75831295999998,647.8309816238606
23956,613.5428758999999,1645.7422042500002,647.3890325561247
10980,44.15299019,2.6640128655,646.1437411676325
20887,1938.25154,1098.44984535,642.0565211261802
17988,853.0870615,1976.692434,638.6876437605993
23958,61.1349095,4.9481200135,638.0110636336866
23317,372.43926565000004,108.89772706999999,637.7923986647417
2477,493.4800434,167.09950780999998,637.4899328437183
9149,960.3704954499999,2122.3551125,636.1839459893096
7711,884.5928175,388.34062210999997,634.150092491839
6434,33.96383861,1.6493733375,633.1038838243671
18310,115.72814714999998,15.819912809,630.955139238035
14982,74.82617095,7.240044515,630.9193924186538
8687,917.4729848,2053.5939695,628.5424047042607
10789,154.96497253,26.389973405,626.4322493353325
23463,812.9119344999999,347.26892475000005,624.3674486138669
24331,209.3071143,43.937433065,622.4107683147719
20774,1552.3589035,833.0851219,621.0106978231038
246,459.87302669999997,1388.0568255,620.6699527913521
28423,209.99431985,44.509628065,615.2642564252451
15165,1568.0192615,847.6591070500001,612.1785842957019
7376,1208.0818599999998,602.4496065000001,608.8317139260806
28597,847.7479923999999,1930.8977915,607.5999943937843
9646,876.61065245,1969.1865994999998,606.2006517692656
11576,305.198794,1134.4878711,606.1945578409362
27420,71.3240611,6.9226776095,599.1234070757206
3091,255.62744715000002,62.374454635,598.7502309165907
3159,220.43456735,988.9395713499998,597.2052876464563
26646,462.6614928,156.90620844,595.8100373689998
13422,760.3803135,1787.5866075000001,590.2666567349602
22093,128.91721684499998,20.148933715,587.1546148489496
4614,151.85932839999998,864.1656819,587.1331758059565
27264,20.378303165,0.6660032164999999,583.4427817055943
10057,20.378303165,0.6660032164999999,583.4427817055943
28056,20.378303165,0.6660032164999999,583.4427817055943
16457,20.378303165,0.6660032164999999,583.4427817055943
14560,82.70260999999999,9.269323568,581.7520034385483
23508,70.63685552,6.99303377,579.2244367991624
25005,1022.25869285,2131.7710865,577.4624486928711
27511,318.63895955,90.312175795,577.2546140205914
4629,205.5142647,44.803542918,576.470841668973
13393,929.8294789500001,2002.9166265,574.9196002477715
10610,299.88616335,82.32795456449999,574.9149782759781
15176,997.2153205499999,475.3463217000001,572.9449025432546
7851,736.27524285,313.20275125,571.4839107711449
16094,69.80428011999999,6.9226776095,571.1801353947651
4226,78.658664474,8.618955054,569.1595866208166
25145,211.514100845,47.392526775,568.3573531138127
12453,782.88631545,1791.8046570000001,568.0955320320962
20073,305.48953375,85.40314255000001,567.1690542661353
29061,818.66067475,364.214448285,567.0323451492343
24114,63.84408781,5.923672785,566.3335228716968
14488,67.782307335,6.6131280545,565.7940482951751
2258,59.905868285,5.2811216215,565.005535169638
29429,1046.9320371499998,2142.799226,560.4467656261895
19630,696.93269145,292.41126640000004,559.6144954983947
13778,544.53152735,1441.1945785,557.873752296819
29011,91.70236425,11.545613362500001,556.4974775363071
17881,138.524888865,23.718143189,555.7175680947335
18875,35.047509935,1.9745575944999998,553.9570886986272
2667,753.2968060000001,327.69065765,552.7792425098521
31251,72.4077324,7.604315527000001,552.2499459030957
10944,276.1511202,1030.4834547,552.1847714070047
29256,690.0738416,290.2224958,550.8914748229907
15906,2204.1077830000004,1344.5850255,549.4478643220651
19003,132.02286095,22.068769851,547.8285482622567
21824,45.77849718,3.2987466755,547.0347924340238
4182,1369.7735179,736.1427428500001,545.3941684408787
13984,1030.6108854,505.7120069,544.8137060052819
54,19.69109762,0.6660032164999999,543.4721756514027
19520,19.69109762,0.6660032164999999,543.4721756514027
13325,19.69109762,0.6660032164999999,543.4721756514027
23577,19.69109762,0.6660032164999999,543.4721756514027
2373,19.69109762,0.6660032164999999,543.4721756514027
16332,54.59323766099999,4.630753108,539.0591561438007
30973,162.88105544500002,32.051000744999996,534.0395873746686
14384,639.04879595,1546.9313027500002,532.8295087753226
4656,1080.38047875,542.79855905,532.4154155717214
18243,938.0363017,1959.2497445,532.2837982666526
15215,873.8618302499999,1869.5627815,530.2953151028778
31178,372.29389575,120.016530575,530.2925244941018
27807,1180.7654189999998,611.553413,529.8021413781953
24299,120.89540789,19.4516610935,529.0465279364345
29873,844.5630606000001,1826.2494716,527.6980086941485
18478,850.5628967499999,1834.1802360000001,527.4852771193256
13932,13.585535445,0.333001608,527.4138288870663
7218,13.585535445,0.333001608,527.4138288870663
8496,13.585535445,0.333001608,527.4138288870663
264,95.20447411500001,12.8619850925,527.1570017892661
14105,844.74807455,391.06097259999996,526.3424399200446
10868,685.40877265,1602.4676299999999,524.8136886509761
9555,400.83937775000004,134.85307328000002,524.6355343990538
19696,203.346922,46.778100513,524.0442769798979
22111,23.774687025,0.991187473,523.7029986515821
21563,33.96383861,1.9745575944999998,518.2498108634578
4027,505.44007189999996,1337.00748225,517.2030576766097
19743,23.629317145,0.991187473,517.0413559557637
21032,27.56753667,1.3320064325,516.7415337108569
8761,359.93740149999996,115.59370147000001,516.4973781884258
17444,1226.2135325,647.8097095,516.4340354194941
139,508.651442,193.10643099,515.6154223494356
28241,49.02951116,3.9569325405,513.4121753701422
15877,23.629317145,0.9990048245,512.6412036895766
16705,23.629317145,0.9990048245,512.6412036895766
19604,92.49529582,12.50553143,511.6425833626257
7075,33.96383861,1.998009649,511.41605931448953
25015,266.10733849999997,72.960149935,511.31797952442975
11266,228.45637625,57.340343765,510.64738456068056
9421,923.01027295,446.05628655,509.9919270330736
13837,612.1684648,1479.0958395,508.1233094795911
11873,27.171070885,1.3163717295,507.80904317606166
20830,281.46375079999996,80.02821272249999,507.024643187663
7006,218.26722469999999,53.531940895,506.94432663188974
2781,30.56745475,1.6571906895000001,504.34954368468755
19432,30.56745475,1.6571906895000001,504.34954368468755
14450,60.844169735,5.978394244,503.5220491271462
7284,282.2170385,80.772389455,502.39873925571027
16571,48.4876755,3.9491151889999996,502.31083664057314
58,27.171070885,1.3320064325,501.24176241952864
6926,249.12541919999998,66.578397915,500.5139207850858
5225,800.0532485,1729.0065370000002,499.10407725367935
15105,367.77419670000006,121.51737427,499.0432270086655
7778,1169.3868699,616.4763769,495.89899098289845
15321,138.524888865,25.692700784,495.51437874037714
10621,145.172286711,27.807970705,495.33936933699124
16254,639.6963575999999,272.3982843,495.2596342395249
6685,658.5945236499999,284.21750498,493.13694495383106
9887,95.0987481,13.5045362545,492.9910425076516
11934,482.6036863,182.60987105,492.83364952165954
23964,501.6075783499999,193.2174901,492.21448059190357
8197,145.35730047,28.023712041499998,491.2686425381828
29928,679.95077215,1553.2754959999997,491.02433872920534
9125,153.08836964999998,30.664272852499998,488.76617908980444
28596,831.8761826,393.3903677,488.7506803805177
495,416.30151609999996,1172.485821,487.69434370592376
28428,54.342141749999996,4.9950241225,487.5127643875199
32,482.45831639999994,1265.3134795,484.35602427511145
27596,429.34521584999993,1187.0583656,483.65710898627265
23984,18.60742629,0.6660032164999999,483.3229839248355
21773,203.5980179,838.8043665,481.02647222180934
19477,32.734797400000005,1.9745575944999998,479.1920760009349
5735,854.2764588,410.98940429,478.1228193354983
30049,379.23203335,1102.68999445,474.6496514099836
24546,460.4148624,173.69385665,473.2978858541083
26567,588.2484079,1402.8993935,473.06045708904327
26160,169.92491905,37.25394885,472.4757207532723
6968,553.7427336000001,1352.0768415,471.3765728946469
8753,337.3917557,110.15937730499999,468.7259047233633
29629,378.58447165,130.89146789499998,468.72286708855904
16285,271.71070885,79.3387574575,466.4424912676783
12771,29.338413539999998,1.6493733375,464.832873130921
27077,1394.592232,789.88745605,462.9366668073697
13158,1035.0380912,536.84370465,462.32757251339217
8150,231.31092445000002,62.002366280000004,462.32732054374554
11704,904.90503855,1822.88342545,462.2809703848724
16567,76.34595192,9.657046635,460.53521912102696
16755,815.5153868499999,391.6848324,458.61448804315336
3509,57.98962151999999,5.923672785,457.63213399297297
19671,48.4876755,4.2899341485,455.3543884250821
6115,112.33176329999999,19.1030247825,454.9854164208922
8347,25.942029679999997,1.3320064325,454.6924320070731
16841,349.82753764999995,118.18735819000001,454.00094868015236
17288,157.27768505,33.669104680000004,453.8012307218484
328,59.905868285,6.327030555,453.7186643154549
1911,81.367842795,10.942148959,453.2727868050591
26425,1090.4771096,578.7830401850001,452.3816395704892
26882,279.65323005,84.41977241000001,451.5068199538832
22487,86.64082955,12.258520690000001,451.33731967004866
785,372.6903615,130.61318775,448.6634088048868
6589,587.05901055,1370.143391,447.5598327392584
27512,421.7595166,157.07819015,445.99574584117687
13873,127.54280574999999,24.0667795,444.8990779381465
24366,214.47437505000002,56.281944624999994,444.6336246998231
18062,31.651126074999997,1.9901922975000002,442.0532597067999
26319,22.003810155,0.9990048245,441.6413576311023
30266,146.982807445,30.656455496499998,441.4019800557568
27444,243.3766789,68.99540005,440.73706930207817
7766,249.66725485,71.792307885,440.7087289697256
7286,84.22239096999999,11.894249678000001,439.82261717875423
16135,1749.692757,1066.81478015,437.11648914461216
19594,45.77849718,3.996019298,436.8786354043827
24262,330.05715235,986.51331155,436.82602546389916
3660,90.473323045,13.559257720000002,436.29036094598
5895,103.62274885500001,17.159736592999998,435.6624269202594
2740,237.31076065,66.87231279,434.39898063866474
4185,53.113100564999996,5.273304270000001,434.0060789906014
22519,329.91178245000003,981.1897832500001,432.2945892496836
7030,45.23666152,3.9491151889999996,431.65656114126375
25329,63.011512399999994,7.247861866500001,429.03476612806026
30509,1763.714402,1082.3205585,428.9834156002521
21621,219.932375515,59.81206734,428.6511774340714
2324,111.10272209,19.56110402,428.39442141434665
31536,60.989539615,543.1143975499999,427.9841957558208
2690,925.7458894000001,475.21181055,427.1378608420786
18038,73.34603385,9.547603713,426.3100784549361
10188,80.284171445,11.2047944025,425.8855772949446
